"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_button_mouse","correct_instructions","correct_mouse","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_fixation","count_instructions","count_logger","count_mouse","count_reset_feedback","count_stimuli","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","initiation_time","initiation_time_mouse","left_color","left_shape","live_row","live_row_block_loop","live_row_experimental_loop","logfile","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_experiment","response_instructions","response_mouse","response_time","response_time_end_of_experiment","response_time_instructions","response_time_mouse","right_color","right_shape","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_loop","time_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_fixation","time_instructions","time_logger","time_mouse","time_reset_feedback","time_stimuli","time_trial_sequence","timestamps_mouse","title","total_correct","total_response_time","total_responses","trial_type","uniform_coordinates","width","xpos_mouse","ypos_mouse"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","0","0","0","0","0","0","0","Fri Sep 30 09:02:41 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:\Users\Sabrima Zaki Hansen\PercAct2022\mousetracking\example_experiments","no","mono","no","18","no","white","no","yes","768","2718.612900003791","2718.612900003791","#fc0107","circle","0","0","0","C:/Users/Sabrima Zaki Hansen/PercAct2022/mousetracking/example_data/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","3290.056699886918","NA","4573.292100336403","3290.056699886918","#fc0107","rectangle","2","1024","2","48000","-16","experiment","0","even","9395.449500065297","9395.220200065523","NA","4793.154899962246","9394.676099997014","9440.763999707997","4819.906899705529","12937.27929983288","9644.873899873346","NA","9644.76539986208","9436.552299652249","[9646.26369997859, 9657.087800092995, 9667.235000059009, 9677.324699703604, 9687.419400084764, 9697.505299933255, 9707.56969973445, 9717.660000082105, 9727.741799782962, 9737.830499652773, 9747.923499904573, 9758.010499645025, 9768.135400023311, 9778.255799785256, 9788.348800037056, 9798.433300107718, 9808.507800102234, 9818.627699743956, 9828.766399994493, 9838.863699696958, 9848.961699754, 9859.077999833971, 9869.307899847627, 9879.506399855018, 9889.610199723393, 9899.688399862498, 9909.767899662256, 9919.851999729872, 9929.932700004429, 9940.012299921364, 9950.095999985933, 9960.163800045848, 9970.247799996287, 9980.34149967134, 9990.443000104278, 10000.538199674338, 10010.603799950331, 10020.701099652797, 10030.797199811786, 10040.867699775845, 10050.947099924088, 10061.028799973428, 10071.112599689513, 10081.19329996407, 10091.282399836928, 10101.357100065798, 10111.447500064969, 10121.527899987996, 10131.649799644947, 10141.755299642682, 10151.85059979558, 10161.929700057954, 10172.020399942994, 10182.109199929982, 10192.198999691755, 10202.28029973805, 10212.36649993807, 10222.456299699843, 10232.537900097668, 10242.601499892771, 10252.693799789995, 10262.770100031048, 10272.85850001499, 10282.970499712974, 10293.054400011897, 10303.138900082558, 10313.234099652618, 10323.305800091475, 10333.397000096738, 10343.480299692601, 10353.575800079852, 10363.668099977076, 10373.749199789017, 10383.8275000453, 10393.970199860632, 10404.163599945605, 10414.29019998759, 10424.383599776775, 10434.476799797267, 10444.63359983638, 10454.748999793082, 10464.838000014424, 10474.925999995321, 10485.00549979508, 10495.152999646962, 10505.245099775493, 10515.321800019592, 10525.396099779755, 10535.484699998051, 10545.560400001705, 10555.647700093687, 10565.725299995393, 10575.801699887961, 10585.884799715132, 10595.95589991659, 10606.02549975738, 10616.139399819076, 10626.24270003289, 10636.326299980283, 10646.417899988592, 10656.502699945122, 10666.579300072044, 10676.668599713594, 10686.80079979822, 10696.8813999556, 10706.94290008396, 10717.089099809527, 10727.191499900073, 10737.289699725807, 10747.392399702221, 10757.493999786675, 10767.58599979803, 10777.673000004143, 10787.836600095034, 10797.945299651474, 10808.086500037462, 10818.20369977504, 10828.317299950868, 10838.418199680746, 10848.490299656987, 10858.585899695754, 10868.67279978469, 10878.738099709153, 10888.808900024742, 10898.882399778813, 10908.967799972743, 10919.146100059152, 10929.42010005936, 10939.589699730277, 10949.690799694508, 10959.76459980011, 10969.857799820602, 10979.94549991563, 10990.029599983245, 11000.103400088847, 11010.163200087845, 11020.253299735487, 11030.349900014699, 11040.423799771816, 11050.512100104243, 11060.587999876589, 11070.670600049198, 11080.778599716723, 11090.979800093919, 11101.079999934882, 11111.166299786419, 11121.241699904203, 11131.337199825794, 11141.45109988749, 11151.572899892926, 11161.689799744636, 11171.779499854892, 11181.864299811423, 11191.93849992007, 11202.0159997046, 11212.100099772215, 11222.172299865633, 11232.287799939513, 11242.41800000891, 11252.55209999159, 11262.626799754798, 11272.709399927408, 11282.847799826413, 11292.973299976438, 11303.106999956071, 11313.21829976514, 11323.291100095958, 11333.385800011456, 11343.476799782366, 11353.57159981504, 11363.651699852198, 11373.746099881828, 11383.823999669403, 11393.90160003677, 11403.992099687457, 11414.081499911845, 11424.165300093591, 11434.250299818814, 11444.51959989965, 11454.699900001287, 11464.788000099361, 11474.887299817055, 11484.984999988228, 11495.067999698222, 11505.155999679118, 11515.25089982897, 11525.350299663842, 11535.449800081551, 11545.540299732238, 11555.631499737501, 11565.712200012058, 11575.79499995336, 11585.909099783748, 11595.995999872684, 11606.064799707383, 11616.15899996832, 11626.614599954337, 11636.724299751222, 11646.797500085086, 11656.87539987266, 11666.951099876314, 11677.030500024557, 11687.111199833453, 11697.19239976257, 11707.263399846852, 11717.345399782062, 11727.418900001794, 11737.7227996476, 11747.86049965769, 11757.944399956614, 11768.061599694192, 11778.325099963695, 11788.504399824888, 11798.678699880838, 11808.873099740595, 11819.04279999435, 11829.376599751413, 11839.60000006482, 11849.765500053763, 11859.966800082475, 11870.129399932921, 11880.24799991399, 11890.31790010631, 11900.38779983297, 11910.448799841106, 11920.520199928433, 11930.63549976796, 11940.70649985224, 11950.795500073582, 11960.91949986294, 11971.00429981947, 11981.129900086671, 11991.244599688798, 12001.325299963355, 12011.44909998402, 12021.548099815845, 12031.641900073737, 12041.704999748617, 12051.787899807096, 12061.878999695182, 12072.01029965654, 12082.111099734902, 12092.199699953198, 12102.288200054318, 12112.367100082338, 12122.451399918646, 12132.549799978733, 12142.627299763262, 12152.729799970984, 12162.8228998743, 12172.89560008794, 12182.98689974472, 12193.079399876297, 12203.170099761337, 12213.272899854928, 12223.335099872202, 12233.422699850053, 12243.492200039327, 12253.567999694496, 12263.644599821419, 12273.713700007647, 12283.79079978913, 12293.881599791348, 12303.959999699146, 12314.078299794346, 12324.25419986248, 12334.4197999686, 12344.669799786061, 12354.777500033379, 12364.87659998238, 12375.009299721569, 12385.138500016183, 12395.305799786001, 12405.498699750751, 12415.771899744868, 12425.874299835414, 12437.08959966898, 12447.27519992739, 12457.400899846107, 12467.692899983376, 12477.784299757332, 12487.925199791789, 12498.070099856704, 12508.202999830246, 12518.337199930102, 12528.485199902207, 12538.64370007068, 12548.806199803948, 12558.895099908113, 12568.98899981752, 12579.083799850196, 12589.17469996959, 12599.273599684238, 12609.817000105977, 12619.93179982528, 12630.038399714977, 12640.169099904597, 12650.270000100136, 12660.36649979651, 12670.652799773961, 12680.830599740148, 12690.948399715126, 12701.073999982327, 12711.251799948514, 12721.398300025612, 12731.484199874103, 12741.550299804658, 12751.653399784118, 12761.774799786508, 12771.873199846596, 12781.950999982655, 12792.068799957633, 12802.16859979555, 12812.268400099128, 12822.333099786192, 12832.871099933982, 12843.0226999335, 12853.11339981854, 12863.195599988103, 12873.285899870098, 12883.377899881452, 12893.477099947631, 12903.65820005536, 12913.847499992698, 12923.943999689072, 12934.041699860245, 12936.320399865508]","Extended template","0","0","0","similar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.0, -79.0, -112.0, -145.0, -208.0, -232.0, -280.0, -302.0, -317.0, -339.0, -348.0, -361.0, -365.0, -368.0, -370.0, -370.0, -370.0, -370.0, -370.0, -370.0, -369.0, -369.0, -365.0, -363.0, -360.0, -358.0, -357.0, -355.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0, -353.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -2.0, -6.0, -8.0, -8.0, -6.0, -3.0, 7.0, 15.0, 21.0, 30.0, 33.0, 38.0, 39.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 41.0, 41.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","1","0","1","1","0","1","1","Fri Sep 30 09:02:41 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:\Users\Sabrima Zaki Hansen\PercAct2022\mousetracking\example_experiments","no","mono","no","18","no","white","no","yes","768","1405.1875001750886","1405.1875001750886","#fc0107","circle","1","1","0","C:/Users/Sabrima Zaki Hansen/PercAct2022/mousetracking/example_data/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1772.0932997763157","NA","4573.292100336403","1772.0932997763157","#fc0107","rectangle","2","1024","2","48000","-16","experiment","0","even","9395.449500065297","9395.220200065523","NA","4793.154899962246","9394.676099997014","12998.031300026923","4819.906899705529","14976.603799965233","13202.300899662077","NA","13202.200999949127","12994.172799866647","[13203.428899869323, 13214.344599749893, 13224.44499982521, 13234.56049989909, 13244.6498000063, 13254.745199810714, 13264.82419995591, 13274.922299664468, 13285.019400063902, 13295.13379978016, 13305.25209987536, 13315.40139997378, 13325.497000012547, 13335.593699943274, 13345.66849982366, 13355.753799900413, 13365.835399832577, 13375.918400008231, 13386.00859977305, 13396.125399973243, 13406.208399683237, 13416.4121998474, 13426.705199759454, 13436.81629979983, 13446.912299841642, 13456.985800061375, 13467.064999975264, 13477.154899854213, 13487.2369999066, 13497.329100035131, 13507.43839982897, 13517.53759989515, 13527.749300003052, 13537.957800086588, 13548.057199921459, 13558.175399899483, 13568.266300018877, 13578.353599645197, 13588.441299740225, 13598.510999698192, 13608.599899802357, 13618.715200107545, 13628.858800046146, 13638.95109994337, 13649.064699653536, 13659.15900003165, 13669.240599963814, 13679.317499976605, 13689.401099923998, 13699.477799702436, 13709.548200014979, 13719.633100088686, 13729.71579991281, 13739.784900099039, 13749.878499656916, 13759.968099649996, 13770.060199778527, 13780.14379972592, 13790.221699979156, 13800.303899683058, 13810.381199698895, 13820.463499985635, 13830.560599919409, 13840.643200092018, 13850.729200057685, 13860.803499817848, 13870.910699944943, 13881.045199930668, 13891.150599811226, 13901.226799935102, 13911.317999940366, 13921.398299746215, 13931.479199789464, 13941.566299647093, 13951.649900060147, 13961.728099733591, 13971.79999994114, 13981.877999845892, 13991.955199744552, 14002.053699921817, 14012.153099756688, 14022.249599918723, 14032.346699852496, 14042.413599789143, 14052.54440009594, 14062.695600092411, 14072.812299709767, 14082.898299675435, 14092.982300091535, 14103.099799714983, 14113.201699685305, 14123.281799722463, 14133.387399837375, 14143.466799985617, 14153.546599671245, 14163.64419972524, 14173.73439995572, 14183.818900026381, 14193.903800100088, 14203.979900106788, 14214.048899710178, 14224.229499697685, 14234.3238000758, 14244.44800009951, 14254.538199864328, 14264.608199708164, 14274.701399728656, 14284.785300027579, 14294.859000016004, 14304.931599646807, 14315.007499884814, 14325.100099667907, 14335.2095996961, 14345.30089981854, 14355.386399663985, 14365.466000046581, 14375.546500086784, 14385.633899830282, 14395.71619965136, 14405.80529998988, 14415.927099995315, 14426.078999880701, 14436.166599858552, 14446.245399769396, 14456.319000106305, 14466.393399983644, 14476.471599657089, 14486.540500074625, 14496.646400075406, 14507.212299853563, 14517.313399817795, 14527.405299711972, 14537.659099791199, 14547.741000074893, 14557.905199937522, 14568.050999660045, 14578.286599833518, 14588.416299782693, 14598.512299824506, 14608.616400044411, 14618.73980006203, 14628.988599870354, 14639.080699998885, 14649.234999902546, 14659.601599909365, 14669.751999899745, 14679.87239966169, 14689.965999685228, 14700.07809996605, 14710.185899864882, 14720.563000068069, 14730.677200015634, 14740.808499976993, 14750.960200093687, 14761.116799898446, 14771.219199988991, 14781.330799683928, 14791.417799890041, 14801.491899881512, 14811.586800031364, 14821.656099986285, 14831.743999850005, 14841.817799955606, 14851.902399677783, 14862.08919994533, 14872.258299961686, 14882.377099711448, 14892.492899671197, 14902.595299761742, 14912.685699760914, 14922.760299872607, 14932.864000089467, 14942.97399977222, 14953.500899951905, 14963.586899917573, 14973.655600100756, 14975.522199645638]","Extended template","0","0","0","similar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -9.0, -22.0, -53.0, -76.0, -125.0, -150.0, -172.0, -216.0, -238.0, -258.0, -288.0, -298.0, -318.0, -325.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0, -328.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, 5.0, 13.0, 16.0, 20.0, 22.0, 22.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","2","0","2","2","0","2","2","Fri Sep 30 09:02:41 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:\Users\Sabrima Zaki Hansen\PercAct2022\mousetracking\example_experiments","no","mono","no","18","no","white","no","yes","768","364.10730006173253","364.10730006173253","#fc0107","circle","2","2","0","C:/Users/Sabrima Zaki Hansen/PercAct2022/mousetracking/example_data/subject-0.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1019.4871001876891","NA","4573.292100336403","1019.4871001876891","#20ffff","rectangle","2","1024","2","48000","-16","experiment","0","even","9395.449500065297","9395.220200065523","NA","4793.154899962246","9394.676099997014","15039.614299777895","4819.906899705529","16265.4160996899","15243.772899731994","NA","15243.673000019044","15035.895999986678","[15244.60559990257, 15254.976300057024, 15265.090399887413, 15275.20089969039, 15285.299299750477, 15295.396499801427, 15305.488700047135, 15315.582599956542, 15325.66689979285, 15335.792699828744, 15345.894400030375, 15355.972699820995, 15366.05879990384, 15376.142899971455, 15386.235199868679, 15396.330299787223, 15406.399599742144, 15416.51659971103, 15426.617799792439, 15436.7281999439, 15446.831899695098, 15456.923400051892, 15467.002799734473, 15477.11389977485, 15487.192499917, 15497.277199756354, 15507.357900030911, 15517.429799772799, 15527.502200100571, 15537.610699888319, 15547.916600015014, 15558.059100061655, 15568.138299975544, 15578.231599647552, 15588.370899669826, 15598.45699975267, 15608.712899964303, 15618.89909999445, 15629.058399703354, 15639.176799915731, 15649.27119994536, 15659.356500022113, 15669.472400099039, 15679.589800070971, 15689.9363999255, 15700.323899742216, 15710.451699793339, 15720.579700078815, 15730.690399650484, 15740.789399947971, 15750.903300009668, 15761.033599730581, 15771.26479987055, 15781.361899804324, 15791.478199884295, 15801.580799743533, 15811.69610004872, 15821.85269985348, 15831.949799787253, 15842.032299842685, 15852.939299773425, 15863.0858999677, 15873.187699820846, 15883.512899745256, 15893.611500039697, 15903.723599854857, 15913.833299651742, 15923.976699821651, 15934.073999989778, 15944.166000001132, 15954.275999683887, 15964.413499925286, 15974.521399941295, 15985.042599961162, 15995.194799732417, 16005.296600051224, 16015.457099769264, 16025.869200006127, 16036.203699652106, 16046.325800009072, 16056.487599853426, 16066.720000002533, 16076.813399791718, 16086.895199958235, 16096.969400066882, 16107.037699781358, 16117.15709976852, 16127.30549974367, 16137.44409987703, 16147.550999652594, 16157.659799791873, 16167.804199736565, 16177.961600013077, 16188.575999811292, 16198.675899766386, 16208.768299780786, 16218.856999650598, 16228.993199765682, 16239.079900085926, 16249.183099716902, 16259.267800021917, 16264.09270009026]","Extended template","0","0","0","dissimilar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 22.0, 48.0, 60.0, 70.0, 90.0, 100.0, 107.0, 119.0, 123.0, 134.0, 139.0, 144.0, 153.0, 155.0, 160.0, 161.0, 162.0, 164.0, 164.0, 164.0, 164.0, 164.0, 159.0, 151.0, 142.0, 121.0, 107.0, 77.0, 61.0, 41.0, 4.0, -20.0, -45.0, -100.0, -123.0, -170.0, -193.0, -212.0, -246.0, -257.0, -268.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0, -276.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -1.0, -2.0, -2.0, -3.0, -4.0, -5.0, -6.0, -7.0, -9.0, -10.0, -11.0, -12.0, -12.0, -12.0, -12.0, -12.0, -13.0, -13.0, -13.0, -13.0, -13.0, -8.0, -5.0, -2.0, 1.0, 4.0, 7.0, 7.0, 8.0, 11.0, 11.0, 11.0, 14.0, 16.0, 17.0, 18.0, 20.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]"
