"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","compensation","coordinates","correct","correct_button_mouse","correct_instructions","correct_mouse","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_fixation","count_instructions","count_logger","count_mouse","count_reset_feedback","count_stimuli","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","initiation_time","initiation_time_mouse","left_color","left_shape","live_row","live_row_block_loop","live_row_experimental_loop","logfile","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_experiment","response_instructions","response_mouse","response_time","response_time_end_of_experiment","response_time_instructions","response_time_mouse","right_color","right_shape","round_decimals","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_loop","time_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_fixation","time_instructions","time_logger","time_mouse","time_reset_feedback","time_stimuli","time_trial_sequence","timestamps_mouse","title","total_correct","total_response_time","total_responses","trial_type","uniform_coordinates","width","xpos_mouse","ypos_mouse"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","right_button","undefined","1","right_button","0","0","0","0","0","0","0","0","0","0","0","0","Fri Sep 30 08:35:35 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:\Users\Sabrima Zaki Hansen\PercAct2022\mousetracking\example_experiments","no","mono","no","18","no","white","no","yes","768","332.8905999660492","332.8905999660492","#20ffff","rectangle","0","0","0","C:/Users/Sabrima Zaki Hansen/PercAct2022/mousetracking/example_data/subject-12.csv","Lentiform Loewenfeld","3.3.12","no","0","right_button","NA","space","right_button","817.9472996853292","NA","3116.0488999448717","817.9472996853292","#fc0107","circle","2","1024","2","48000","-16","experiment","12","even","7912.2452000156045","7912.148199975491","NA","4773.45409989357","7911.740699782968","7946.375099942088","4794.333199970424","8970.42049979791","8150.011300109327","NA","8149.902699980885","7943.624299950898","[8151.061200071126, 8161.181199830025, 8171.292699873447, 8181.362499948591, 8191.447800025344, 8201.517200097442, 8211.587599944323, 8221.662499941885, 8231.733600143343, 8241.80330010131, 8251.87180005014, 8261.93520007655, 8272.04249985516, 8282.121200114489, 8292.18260012567, 8302.24489979446, 8312.324299942702, 8322.386499959975, 8332.474099937826, 8342.549399938434, 8352.616500109434, 8362.69269976765, 8372.764199972153, 8382.83219980076, 8392.910500057042, 8403.067499864846, 8413.245799951255, 8423.36370004341, 8433.446600101888, 8443.526099901646, 8453.601100016385, 8463.686000090092, 8473.859199788421, 8483.951800037175, 8494.06690010801, 8504.395000170916, 8514.718399848789, 8524.824500083923, 8534.943699836731, 8545.0459998101, 8555.162699893117, 8565.266599878669, 8575.353600084782, 8585.45139990747, 8595.550499856472, 8605.657500214875, 8615.752299781889, 8625.846900045872, 8635.942900087684, 8646.04840008542, 8656.14840015769, 8666.408400051296, 8676.501099951565, 8686.602899804711, 8696.702499873936, 8706.827099900693, 8716.934400144964, 8727.039000019431, 8737.159200012684, 8747.498199809343, 8757.598800119013, 8767.676000017673, 8777.747499756515, 8787.832600064576, 8797.917599789798, 8807.978400029242, 8818.068400025368, 8828.211300075054, 8838.320500217378, 8848.40920008719, 8858.475000131875, 8868.534400127828, 8878.657199908048, 8888.770500198007, 8898.845300078392, 8908.916300162673, 8918.985799886286, 8929.050500039011, 8939.115699846298, 8949.176100082695, 8959.264600183815, 8969.008499756455]","Extended template","0","0","0","dissimilar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.0, -20.0, -38.0, -44.0, -50.0, -51.0, -51.0, -43.0, -36.0, -13.0, 3.0, 20.0, 70.0, 98.0, 122.0, 181.0, 211.0, 263.0, 282.0, 301.0, 323.0, 330.0, 336.0, 340.0, 340.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 341.0, 340.0, 340.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -6.0, -16.0, -35.0, -43.0, -56.0, -60.0, -66.0, -79.0, -86.0, -102.0, -112.0, -120.0, -135.0, -145.0, -151.0, -164.0, -174.0, -190.0, -195.0, -201.0, -210.0, -214.0, -216.0, -217.0, -217.0, -217.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0, -218.0]"
"undefined","undefined","undefined","undefined","black","yes","psycho","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","1","0","1","1","0","1","1","Fri Sep 30 08:35:35 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","C:\Users\Sabrima Zaki Hansen\PercAct2022\mousetracking\example_experiments","no","mono","no","18","no","white","no","yes","768","433.432100340724","433.432100340724","#fc0107","circle","1","1","0","C:/Users/Sabrima Zaki Hansen/PercAct2022/mousetracking/example_data/subject-12.csv","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1143.386300187558","NA","3116.0488999448717","1143.386300187558","#20ffff","rectangle","2","1024","2","48000","-16","experiment","12","even","7912.2452000156045","7912.148199975491","NA","4773.45409989357","7911.740699782968","9027.342800050974","4794.333199970424","10376.595899928361","9231.59349989146","NA","9231.434700079262","9024.301799945533","[9232.6675998047, 9242.846800014377, 9252.962000202388, 9263.040599878877, 9273.11939978972, 9283.193599898368, 9293.264899868518, 9303.333200048655, 9313.403599895537, 9323.470700066537, 9333.578799851239, 9343.653100077063, 9353.744099847972, 9363.861199934036, 9374.00110019371, 9384.07769985497, 9394.153200089931, 9404.236999806017, 9414.306399878114, 9424.38769992441, 9434.461900033057, 9444.535700138658, 9454.621700104326, 9464.686899911612, 9474.774399772286, 9484.851299785078, 9494.919400196522, 9504.998600110412, 9515.078499913216, 9525.140100158751, 9535.21060012281, 9545.271399896592, 9555.334100034088, 9565.40030008182, 9575.470400042832, 9585.539599880576, 9595.604300033301, 9605.670699849725, 9615.74470018968, 9625.820899847895, 9635.883799754083, 9645.953000057489, 9656.027299817652, 9666.099700145423, 9676.189799793065, 9686.282800044864, 9696.38520013541, 9706.497400067747, 9716.60380018875, 9726.695000194013, 9736.831599846482, 9746.946699917316, 9757.047899998724, 9767.150199972093, 9777.252600062639, 9787.363499868661, 9797.469600103796, 9807.585500180721, 9817.725399974734, 9827.830700203776, 9837.936900090426, 9848.046099767089, 9858.157000038773, 9868.300599977374, 9878.417199943215, 9888.533699791878, 9898.722699843347, 9909.050399903208, 9919.170999899507, 9929.28609997034, 9939.407399855554, 9949.512999970466, 9959.606899879873, 9969.839700032026, 9979.968999978155, 9990.270200185478, 10000.395799987018, 10010.49830019474, 10020.611399784684, 10030.718000140041, 10040.81830009818, 10050.98249996081, 10061.08620017767, 10071.397399995476, 10081.513000186533, 10091.614000033587, 10101.710699964315, 10111.80549999699, 10121.911599766463, 10132.16539984569, 10142.385200131685, 10152.498600073159, 10162.600600160658, 10172.700699884444, 10182.79549991712, 10192.89160007611, 10202.983799856156, 10213.149100076407, 10223.28699985519, 10233.52719983086, 10243.684699758887, 10253.795399796218, 10263.855299912393, 10273.98689975962, 10284.065499901772, 10294.254600070417, 10304.376699961722, 10314.477799925953, 10324.579800013453, 10334.69650009647, 10344.775199890137, 10354.860700201243, 10364.980599842966, 10375.137399882078, 10376.053899992257]","Extended template","0","0","0","dissimilar","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -27.0, -69.0, -121.0, -231.0, -286.0, -341.0, -443.0, -487.0, -561.0, -583.0, -600.0, -622.0, -626.0, -632.0, -640.0, -643.0, -652.0, -655.0, -660.0, -667.0, -670.0, -672.0, -672.0, -667.0, -647.0, -630.0, -615.0, -585.0, -571.0, -556.0, -532.0, -522.0, -502.0, -492.0, -484.0, -468.0, -460.0, -452.0, -436.0, -426.0, -414.0, -408.0, -405.0, -399.0, -398.0, -396.0, -393.0, -391.0, -390.0, -389.0, -389.0, -389.0, -387.0, -387.0, -386.0, -386.0, -386.0, -386.0, -386.0, -386.0, -386.0, -386.0, -388.0, -389.0, -390.0, -390.0, -390.0, -390.0, -390.0, -390.0, -390.0]","[0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2.0, 5.0, 9.0, 19.0, 23.0, 27.0, 36.0, 38.0, 42.0, 42.0, 41.0, 37.0, 36.0, 35.0, 34.0, 33.0, 31.0, 30.0, 28.0, 21.0, 14.0, 3.0, -28.0, -52.0, -118.0, -154.0, -186.0, -236.0, -254.0, -267.0, -285.0, -289.0, -296.0, -298.0, -299.0, -300.0, -300.0, -300.0, -300.0, -299.0, -297.0, -294.0, -292.0, -290.0, -290.0, -286.0, -283.0, -281.0, -278.0, -276.0, -276.0, -275.0, -273.0, -273.0, -271.0, -270.0, -270.0, -270.0, -270.0, -269.0, -269.0, -269.0, -271.0, -271.0, -274.0, -274.0, -274.0, -274.0, -275.0, -275.0, -275.0]"
